entity_id,period_day,booked_revenue,orders,margin_pct,quality_score,lead_time_days,risk_score
SKU025,118,1471.34,1.1,0.411,72.1,34,62.5
SKU025,119,1538.05,1.7,0.388,77.9,30,64.5
SKU025,120,2003.19,4.3,0.375,72.0,34,63.9
SKU025,121,1360.93,3.3,0.4,69.2,33,53.0
SKU025,122,1985.98,2.5,0.403,79.9,34,56.2
SKU025,123,1488.37,2.6,0.383,73.4,28,62.0
SKU025,124,1631.01,4.8,0.43,73.1,30,70.5
SKU025,125,1042.59,3.8,0.369,78.6,28,59.4
SKU025,126,1289.04,4.4,0.392,78.6,33,56.4
SKU025,127,1673.32,1.4,0.397,69.5,30,61.8
SKU025,128,1347.2,3.8,0.382,70.6,27,59.5
SKU025,129,1955.41,3.9,0.395,77.9,31,65.9
SKU025,130,943.89,1.2,0.417,79.3,32,54.0
SKU025,131,1608.79,2.8,0.434,77.9,33,65.1
SKU025,132,1199.42,1.9,0.403,80.3,34,60.0
SKU025,133,1928.59,2.1,0.383,76.6,30,65.7
SKU025,134,1326.56,2.7,0.415,76.8,28,73.8
SKU025,135,2034.83,3.4,0.399,79.3,32,74.0
SKU025,136,1015.29,4.1,0.414,79.9,28,59.4
SKU025,137,1319.67,1.3,0.393,75.9,25,66.2
SKU025,138,1960.88,3.6,0.429,75.1,27,55.2
SKU025,139,1063.8,3.6,0.442,79.0,24,75.9
SKU025,140,1454.06,4.9,0.396,74.5,26,70.0
SKU025,141,1891.11,2.3,0.396,75.1,25,67.4
SKU025,142,1239.69,4.4,0.415,77.0,30,59.9
SKU025,143,1920.65,4.7,0.393,71.0,28,67.2
SKU025,144,1053.61,4.8,0.395,80.9,29,75.5
SKU025,145,1084.49,4.6,0.423,70.2,38,54.3
SKU025,146,1342.96,1.9,0.389,81.0,27,73.0
SKU025,147,2055.01,2.7,0.446,72.2,31,57.7
SKU025,148,1666.67,4.3,0.425,73.1,31,59.0
SKU025,149,2045.85,3.0,0.435,71.7,26,72.4
SKU025,150,1451.88,1.3,0.402,76.0,34,68.2
SKU025,151,2006.17,2.8,0.425,71.9,27,66.8
SKU025,152,1996.73,4.2,0.421,72.1,33,52.4
SKU025,153,1445.78,1.8,0.424,77.9,25,53.3
SKU025,154,1906.32,1.9,0.429,72.5,27,55.8
SKU025,155,1655.17,2.3,0.377,80.8,26,52.4
SKU025,156,2023.39,3.6,0.406,71.3,29,68.8
SKU025,157,1997.96,4.2,0.405,72.6,36,74.3
SKU025,158,1326.25,3.5,0.417,73.7,33,52.2
SKU025,159,1306.55,4.2,0.381,74.0,28,63.9
SKU025,160,1715.47,2.6,0.37,70.1,28,74.6
SKU025,161,1832.33,0.9,0.397,69.9,30,61.4
SKU025,162,989.84,2.7,0.407,72.5,30,59.3
SKU025,163,1761.99,1.9,0.403,77.1,33,63.5
SKU025,164,1922.47,0.8,0.414,81.0,34,75.6
SKU025,165,1264.99,4.7,0.41,71.0,32,75.1
SKU025,166,1677.31,4.6,0.408,71.5,34,61.5
SKU025,167,999.93,1.8,0.37,78.4,29,74.2
SKU025,168,933.54,4.8,0.395,69.9,31,52.1
SKU025,169,1237.06,4.3,0.374,71.4,29,72.9
SKU025,170,1217.92,3.4,0.397,76.4,27,72.0
SKU025,171,1188.68,3.5,0.404,77.2,31,56.5
SKU025,172,1309.58,1.9,0.415,80.9,36,55.3
SKU025,173,873.1,2.4,0.426,75.6,31,68.2
SKU025,174,1529.83,4.5,0.393,78.9,27,74.8
SKU025,175,1367.02,1.7,0.392,78.8,28,57.6
SKU025,176,1022.31,1.5,0.411,70.4,30,67.8
SKU025,177,1747.09,3.7,0.428,77.7,26,71.0
SKU025,178,1645.3,3.9,0.435,76.6,27,56.1
SKU025,179,1360.49,4.4,0.39,80.7,32,75.4
SKU025,180,1589.33,2.9,0.423,77.0,27,75.6
SKU026,1,1461.5,1.2,0.419,83.5,35,45.0
SKU026,2,2137.76,2.4,0.386,82.2,37,41.4
SKU026,3,1935.38,2.6,0.388,89.0,39,41.7
SKU026,4,2384.34,3.7,0.405,80.3,40,44.2
SKU026,5,2274.97,2.9,0.41,85.5,34,39.4
SKU026,6,2443.95,1.6,0.4,85.1,35,51.4
SKU026,7,1448.39,4.1,0.415,84.2,37,47.0
SKU026,8,2753.55,1.8,0.372,81.8,36,39.8
SKU026,9,1385.49,4.3,0.428,79.7,34,53.7
SKU026,10,1524.46,0.8,0.399,87.7,39,39.0
SKU026,11,1587.61,1.1,0.439,77.9,34,50.8
SKU026,12,2279.93,0.9,0.391,88.2,32,52.3
SKU026,13,2325.4,2.5,0.401,87.5,40,52.4
SKU026,14,1653.31,2.0,0.407,85.5,42,45.2
SKU026,15,2950.69,3.9,0.402,77.8,37,44.9
SKU026,16,2867.12,1.5,0.409,87.1,34,48.7
SKU026,17,1541.86,3.8,0.41,80.3,36,45.6
SKU026,18,3098.07,2.2,0.417,81.0,29,43.6
SKU026,19,2932.39,4.3,0.414,88.5,37,50.3
SKU026,20,2917.63,3.4,0.394,88.2,35,38.8
SKU026,21,2359.41,2.9,0.417,79.1,39,46.1
SKU026,22,1870.93,2.9,0.393,81.6,37,42.5
SKU026,23,1917.11,2.4,0.389,81.5,36,41.3
SKU026,24,1856.66,0.8,0.424,86.1,35,42.8
SKU026,25,1792.86,1.7,0.407,80.8,36,53.2
SKU026,26,1551.88,1.9,0.393,79.0,38,43.6
SKU026,27,2462.72,0.9,0.373,77.7,39,48.3
SKU026,28,2844.95,1.0,0.391,82.7,38,41.6
SKU026,29,1434.47,1.3,0.391,83.3,35,45.8
SKU026,30,3098.84,1.0,0.413,81.1,37,37.1
SKU026,31,2885.62,2.6,0.413,85.7,32,50.0
SKU026,32,3004.81,1.3,0.4,88.2,37,46.9
SKU026,33,2119.9,3.9,0.418,86.4,34,40.1
SKU026,34,1685.87,1.6,0.398,86.1,35,45.8
SKU026,35,3031.32,3.6,0.408,77.7,37,46.3
SKU026,36,1490.3,3.4,0.406,84.3,34,40.7
SKU026,37,1720.61,3.1,0.416,83.7,28,42.1
SKU026,38,2662.93,2.7,0.406,84.9,36,52.3
SKU026,39,1627.24,4.1,0.438,87.5,39,51.1
SKU026,40,2084.17,1.2,0.425,77.2,35,43.4
SKU026,41,1523.69,3.5,0.418,82.2,36,49.7
SKU026,42,2126.69,0.8,0.438,83.3,34,53.8
SKU026,43,2323.4,1.6,0.398,79.7,35,43.8
SKU026,44,1939.84,2.0,0.398,78.7,35,51.8
SKU026,45,2010.54,3.6,0.434,79.7,33,50.1
SKU026,46,2324.19,3.4,0.377,88.6,35,39.0
SKU026,47,1379.9,2.6,0.407,88.7,38,44.4
SKU026,48,2562.78,3.9,0.402,79.8,38,41.3
SKU026,49,1351.31,2.7,0.372,80.9,33,47.4
SKU026,50,2910.58,1.9,0.415,85.7,35,46.7
SKU026,51,2312.99,2.5,0.424,87.3,37,48.5
SKU026,52,2445.62,3.5,0.402,79.0,33,37.9
SKU026,53,1870.23,1.8,0.4,83.6,33,47.8
SKU026,54,2404.47,4.3,0.408,79.7,38,52.4
SKU026,55,2507.23,3.5,0.436,77.5,38,40.7
SKU026,56,1600.24,4.0,0.408,82.3,38,49.2
SKU026,57,1259.3,1.6,0.395,85.1,34,38.0
SKU026,58,1323.68,2.3,0.425,77.3,29,51.2
SKU026,59,2648.24,1.4,0.412,84.3,43,48.8
SKU026,60,2051.89,2.1,0.388,83.1,32,39.6
SKU026,61,1777.99,1.1,0.399,81.9,37,42.2
SKU026,62,2264.46,2.7,0.421,84.8,39,45.2
SKU026,63,1461.4,1.1,0.416,87.6,37,39.2
SKU026,64,1453.68,2.4,0.403,79.6,35,52.6
SKU026,65,1903.88,3.3,0.423,88.7,33,39.1
SKU026,66,1904.11,4.2,0.425,78.8,39,42.7
SKU026,67,2218.47,4.3,0.419,85.4,38,42.3
SKU026,68,1643.94,1.0,0.395,78.2,31,37.1
SKU026,69,2017.23,2.1,0.394,88.6,31,36.9
SKU026,70,1563.02,2.0,0.425,81.4,33,44.7
SKU026,71,2108.24,3.0,0.404,78.4,37,41.4
SKU026,72,2299.42,1.3,0.394,77.1,41,44.4
SKU026,73,1587.59,1.4,0.398,88.3,35,38.6
SKU026,74,2192.69,3.6,0.408,77.4,38,49.5
SKU026,75,1159.95,3.9,0.401,86.1,40,53.4
SKU026,76,1433.0,3.9,0.394,80.9,40,42.9
SKU026,77,1977.89,2.7,0.391,77.9,31,45.1
SKU026,78,1820.25,2.0,0.439,86.9,36,48.6
SKU026,79,1470.53,1.2,0.418,86.3,37,50.8
SKU026,80,2332.84,3.4,0.407,88.8,35,37.2
SKU026,81,1124.89,1.1,0.405,85.2,32,51.4
SKU026,82,1710.59,1.2,0.417,87.6,30,47.6
SKU026,83,2254.31,3.5,0.407,84.8,32,38.0
SKU026,84,2477.69,3.6,0.429,85.0,37,38.5
SKU026,85,2266.56,1.5,0.459,80.6,35,50.9
SKU026,86,2009.25,3.3,0.411,82.7,36,41.5
SKU026,87,2126.62,3.4,0.394,87.7,34,41.8
SKU026,88,1158.52,1.1,0.401,82.2,32,42.7
SKU026,89,2033.98,1.5,0.416,81.6,32,50.6
SKU026,90,1869.01,2.1,0.415,80.8,33,49.0
SKU026,91,1817.32,2.4,0.377,78.4,38,53.9
SKU026,92,1178.56,1.6,0.38,83.2,40,44.3
SKU026,93,1690.94,4.0,0.416,84.2,32,53.5
SKU026,94,1733.23,1.2,0.413,81.7,37,39.6
SKU026,95,2262.67,1.8,0.398,81.8,36,50.6
SKU026,96,1542.34,4.1,0.407,88.2,37,43.6
SKU026,97,2510.05,3.3,0.433,82.8,35,53.3
SKU026,98,1391.5,2.6,0.418,78.4,36,52.6
SKU026,99,1798.11,3.2,0.437,87.4,30,40.2
SKU026,100,1784.7,2.3,0.398,87.9,36,42.1
SKU026,101,2000.87,2.7,0.413,80.9,37,52.2
SKU026,102,1423.33,1.8,0.404,85.7,39,52.6
SKU026,103,1959.62,3.7,0.413,82.2,39,42.6
SKU026,104,1340.59,2.8,0.389,89.0,37,41.3
SKU026,105,2531.68,3.0,0.411,85.3,35,43.9
SKU026,106,1701.12,1.8,0.41,83.2,32,48.2
SKU026,107,1929.07,3.7,0.384,78.2,35,40.3
SKU026,108,2295.51,2.3,0.347,88.3,35,52.3
SKU026,109,2736.8,1.5,0.415,83.6,33,44.1
SKU026,110,2227.93,4.3,0.433,83.0,43,49.6
SKU026,111,1258.13,3.5,0.374,82.6,35,45.4
SKU026,112,2788.33,3.9,0.396,81.7,34,39.3
SKU026,113,2161.63,2.7,0.395,82.0,34,46.3
SKU026,114,1415.14,2.1,0.43,87.7,38,45.5
SKU026,115,2467.14,3.7,0.429,86.7,39,53.8
SKU026,116,1757.36,1.9,0.427,81.7,33,39.6
SKU026,117,2875.25,2.1,0.43,87.4,38,37.7
SKU026,118,1901.21,1.3,0.374,79.8,30,44.7
SKU026,119,2038.84,1.9,0.384,88.2,35,48.8
SKU026,120,2297.71,4.0,0.419,89.0,40,47.7
SKU026,121,2574.4,1.0,0.396,88.8,40,51.2
SKU026,122,1329.64,0.8,0.401,85.1,33,43.8
SKU026,123,2157.38,1.9,0.408,78.3,40,50.5
SKU026,124,1399.4,0.9,0.375,83.3,35,40.6
SKU026,125,1709.22,0.7,0.376,78.2,33,38.5
SKU026,126,2989.62,2.8,0.387,84.7,38,51.3
SKU026,127,2474.12,4.2,0.402,78.6,37,41.6
SKU026,128,1822.56,2.8,0.418,86.8,33,53.4
SKU026,129,1599.77,3.7,0.398,86.7,29,53.8
SKU026,130,2900.12,3.6,0.421,80.0,37,43.9
SKU026,131,1490.09,0.7,0.412,82.8,36,45.1
SKU026,132,1640.82,4.3,0.405,81.6,35,46.7
SKU026,133,1780.49,1.0,0.384,77.7,36,52.2
SKU026,134,3016.96,2.1,0.416,86.8,35,43.4
SKU026,135,1970.16,3.0,0.371,82.7,35,47.2
SKU026,136,3124.77,3.6,0.4,78.8,33,51.4
SKU026,137,1512.85,0.9,0.384,77.8,36,52.7
SKU026,138,1670.11,3.7,0.379,86.5,30,38.7
SKU026,139,1590.9,1.3,0.383,84.3,38,39.6
SKU026,140,2763.55,1.0,0.435,83.6,41,45.5
SKU026,141,2132.18,4.0,0.425,82.2,42,46.3
SKU026,142,2631.34,1.9,0.404,77.3,31,37.3
SKU026,143,1765.59,3.0,0.425,82.7,36,43.5
SKU026,144,2577.04,1.3,0.433,78.9,38,43.9
SKU026,145,2465.44,4.0,0.406,88.7,36,51.5
SKU026,146,2536.65,2.3,0.405,87.4,33,48.2
SKU026,147,2683.63,1.4,0.401,87.1,35,49.8
SKU026,148,2752.92,3.5,0.413,84.2,36,41.2
SKU026,149,1966.13,2.3,0.403,87.6,33,51.5
SKU026,150,2490.77,4.1,0.414,83.9,29,43.2
SKU026,151,1445.79,3.4,0.419,78.8,35,53.5
SKU026,152,1978.45,1.6,0.414,79.0,40,47.6
SKU026,153,1952.86,1.1,0.387,77.7,31,38.6
SKU026,154,2393.05,3.1,0.405,79.9,38,48.7
SKU026,155,1493.78,4.3,0.38,77.1,36,43.0
SKU026,156,2080.0,3.8,0.396,79.4,38,42.2
SKU026,157,2320.24,1.2,0.397,82.1,40,50.0
SKU026,158,2652.59,2.6,0.421,85.2,36,40.2
SKU026,159,2944.09,1.3,0.409,84.5,40,42.0
SKU026,160,2366.41,2.8,0.385,85.1,40,39.2
SKU026,161,1327.77,1.7,0.4,84.1,38,50.4
SKU026,162,1368.84,3.2,0.402,80.1,41,50.2
SKU026,163,1667.99,1.9,0.371,78.8,35,37.8
SKU026,164,1844.74,2.9,0.417,84.7,35,50.5
SKU026,165,1483.63,3.6,0.432,87.5,34,45.8
SKU026,166,2301.76,3.8,0.381,77.4,40,39.5
SKU026,167,1334.91,1.2,0.397,85.7,37,38.1
SKU026,168,1386.5,2.2,0.423,86.0,32,52.6
SKU026,169,1541.67,1.2,0.407,78.9,33,49.4
SKU026,170,2628.83,2.5,0.438,79.9,33,43.2
SKU026,171,2663.21,2.9,0.393,85.3,33,39.8
SKU026,172,1966.21,4.2,0.412,85.7,37,43.2
SKU026,173,2520.74,1.4,0.389,81.6,37,45.8
SKU026,174,1345.21,0.8,0.418,87.4,32,47.7
SKU026,175,2308.95,2.7,0.402,81.5,36,45.6
SKU026,176,1280.13,4.1,0.395,83.5,31,52.8
SKU026,177,2554.07,3.5,0.398,79.1,34,45.8
SKU026,178,2274.66,3.4,0.397,84.9,43,46.9
SKU026,179,1601.26,2.7,0.383,80.8,37,46.8
SKU026,180,2615.69,1.5,0.438,85.8,39,48.8
SKU027,1,4896.88,3.7,0.381,64.1,28,46.4
SKU027,2,4683.3,2.3,0.392,68.2,19,58.2
SKU027,3,3348.59,5.2,0.367,63.3,23,49.7
SKU027,4,5740.1,4.0,0.399,60.5,20,64.2
SKU027,5,5090.12,2.0,0.385,71.1,18,50.6
SKU027,6,5238.11,5.2,0.353,71.2,18,53.4
SKU027,7,5013.97,4.7,0.41,59.6,16,46.7
SKU027,8,5180.68,4.2,0.377,63.7,15,61.4
SKU027,9,5559.82,3.6,0.364,69.4,17,58.1
SKU027,10,4878.88,4.3,0.369,65.0,14,60.5
SKU027,11,4116.15,3.7,0.373,62.4,21,59.9
SKU027,12,6570.96,4.9,0.361,68.1,19,63.9
SKU027,13,5024.21,1.0,0.374,62.5,18,57.4
SKU027,14,4266.02,4.3,0.402,70.0,21,52.2
SKU027,15,3526.69,1.6,0.384,60.1,21,62.3
SKU027,16,4040.92,2.1,0.372,60.4,22,52.7
SKU027,17,5573.04,4.9,0.37,63.7,13,53.5
SKU027,18,4395.69,4.2,0.375,65.8,15,45.4
SKU027,19,3395.44,1.4,0.365,63.3,19,56.3
SKU027,20,5444.23,4.3,0.351,69.4,20,49.9
SKU027,21,5910.06,2.7,0.388,66.6,21,64.4
SKU027,22,5433.31,1.0,0.363,62.4,18,50.8
SKU027,23,4795.26,4.4,0.391,71.0,22,63.9
SKU027,24,6431.01,1.0,0.394,59.7,22,53.6
SKU027,25,5776.97,2.1,0.394,62.1,15,50.8
SKU027,26,3185.25,2.1,0.376,60.1,18,58.0
SKU027,27,4840.06,4.5,0.401,64.6,17,46.7
SKU027,28,3332.57,3.5,0.376,68.0,23,49.5
SKU027,29,3184.93,1.4,0.419,64.0,17,62.6
SKU027,30,6865.64,3.7,0.388,60.6,25,58.5
SKU027,31,6693.97,1.2,0.351,60.2,18,51.9
SKU027,32,4704.13,1.9,0.378,70.4,17,44.4
SKU027,33,6532.26,4.5,0.385,65.8,27,51.9
SKU027,34,6781.77,5.3,0.379,61.3,19,61.0
SKU027,35,5672.11,2.4,0.397,61.1,20,62.2
SKU027,36,6647.32,5.0,0.392,69.9,14,60.3
SKU027,37,6608.29,4.5,0.366,71.3,17,56.5
SKU027,38,6603.62,1.4,0.4,65.8,20,61.6
SKU027,39,3062.33,1.3,0.358,62.6,22,49.8
SKU027,40,6341.96,2.7,0.394,69.2,17,53.0
SKU027,41,4811.34,1.0,0.407,62.8,13,46.9
SKU027,42,4745.75,3.3,0.401,64.3,15,57.1
SKU027,43,6458.58,4.5,0.376,60.1,18,56.0
SKU027,44,4181.23,2.7,0.391,65.7,15,44.4
SKU027,45,5056.27,2.9,0.394,64.8,19,55.6
SKU027,46,5260.86,4.8,0.403,62.0,17,49.7
SKU027,47,4433.82,2.6,0.416,66.4,20,64.1
SKU027,48,3792.18,2.6,0.383,60.5,19,50.3
SKU027,49,3369.96,2.6,0.351,62.9,24,51.7
SKU027,50,2872.84,1.0,0.42,68.1,21,56.3
SKU027,51,6406.54,1.7,0.382,71.2,12,48.7
SKU027,52,5749.23,3.5,0.372,68.3,21,61.7
SKU027,53,4607.82,3.4,0.341,60.3,16,56.3
SKU027,54,6254.89,1.7,0.395,60.7,19,46.5
SKU027,55,5292.86,3.8,0.397,61.3,19,45.4
SKU027,56,3381.64,4.1,0.374,69.1,24,59.3
SKU027,57,2888.52,4.0,0.392,69.0,14,53.8
SKU027,58,4901.68,5.1,0.394,69.9,23,48.2
SKU027,59,3939.22,1.6,0.377,65.1,20,48.6
SKU027,60,4168.33,4.1,0.394,69.0,18,50.0
SKU027,61,3881.21,1.4,0.382,64.0,14,59.3
SKU027,62,4677.93,2.7,0.404,61.1,19,55.5
SKU027,63,5473.54,5.5,0.379,61.7,17,53.7
SKU027,64,3627.56,4.8,0.358,60.5,16,52.1
SKU027,65,3717.4,3.9,0.396,64.3,21,46.4
SKU027,66,3909.33,3.7,0.344,62.1,19,61.4
SKU027,67,4001.63,1.0,0.385,63.0,15,57.5
SKU027,68,3047.91,4.1,0.369,68.3,19,52.7
SKU027,69,3182.39,4.9,0.404,70.4,22,62.1
SKU027,70,4491.07,4.5,0.394,61.5,24,55.4
SKU027,71,3644.42,3.0,0.38,69.5,14,63.0
SKU027,72,4945.51,4.7,0.344,59.9,20,50.3
SKU027,73,5246.18,1.9,0.383,67.4,19,53.4
SKU027,74,4468.7,5.0,0.372,68.2,18,62.2
SKU027,75,5044.73,5.2,0.369,63.7,15,52.9
SKU027,76,5375.73,3.7,0.385,67.9,21,56.1
SKU027,77,5403.1,2.1,0.369,60.3,15,56.4
SKU027,78,4949.15,1.4,0.337,70.2,14,56.2
SKU027,79,2662.61,4.3,0.374,63.1,19,49.7
SKU027,80,4610.84,4.1,0.386,60.9,19,49.7
SKU027,81,3388.04,3.0,0.359,71.2,17,64.1
SKU027,82,4052.07,5.4,0.378,67.9,13,46.8
SKU027,83,4084.34,4.1,0.392,60.1,21,55.7
SKU027,84,4839.76,1.9,0.4,59.6,19,51.2
SKU027,85,5289.52,5.0,0.39,65.5,21,56.3
SKU027,86,5045.81,2.9,0.381,64.4,20,64.6
SKU027,87,4033.74,4.1,0.392,60.5,21,59.3
SKU027,88,3856.35,5.4,0.369,66.1,20,49.1
SKU027,89,2608.41,3.3,0.378,68.4,21,44.4
SKU027,90,5267.76,5.4,0.375,65.1,15,54.5
SKU027,91,3714.12,1.9,0.377,61.2,24,54.7
SKU027,92,4951.78,1.8,0.405,62.1,24,64.1
SKU027,93,3007.15,5.5,0.351,71.4,17,61.5
SKU027,94,3035.97,4.1,0.401,60.3,17,45.2
SKU027,95,5496.81,3.1,0.399,65.3,18,58.5
SKU027,96,5411.99,2.0,0.393,66.1,26,54.7
SKU027,97,5138.73,5.0,0.354,65.1,16,59.5
SKU027,98,4142.22,3.0,0.378,62.3,23,58.9
SKU027,99,4374.31,5.5,0.408,66.6,15,61.2
SKU027,100,5080.43,3.6,0.359,68.9,19,51.1
SKU027,101,4383.0,4.9,0.385,69.9,19,54.6
SKU027,102,2623.97,5.0,0.383,64.9,24,48.2
SKU027,103,5485.07,5.2,0.387,60.4,16,52.5
SKU027,104,3712.86,1.6,0.365,71.2,16,62.5
SKU027,105,5121.87,1.9,0.389,64.8,21,52.1
SKU027,106,2659.16,4.3,0.391,69.8,16,46.6
SKU027,107,5135.85,5.4,0.36,69.5,16,61.8
SKU027,108,2740.38,4.1,0.405,62.6,15,49.3
SKU027,109,5228.49,3.4,0.369,68.7,25,57.6
SKU027,110,5004.04,3.3,0.397,60.6,17,60.5
SKU027,111,5053.04,2.6,0.365,66.3,21,52.0
SKU027,112,5554.63,2.9,0.396,60.2,16,62.4
SKU027,113,4108.58,1.2,0.349,69.1,20,47.0
SKU027,114,5303.71,5.5,0.369,65.9,18,61.7
SKU027,115,4311.81,3.1,0.376,64.8,19,62.4
SKU027,116,3431.57,4.2,0.404,66.5,20,52.5
SKU027,117,5032.44,3.7,0.376,70.3,21,44.5
SKU027,118,4540.82,3.0,0.367,70.0,22,58.3
SKU027,119,5026.96,3.5,0.37,66.7,21,63.1
SKU027,120,3551.44,3.0,0.354,64.3,12,49.7
SKU027,121,3337.99,2.4,0.381,65.2,22,52.7
SKU027,122,3494.63,3.7,0.412,63.0,18,63.8
SKU027,123,5938.05,1.3,0.354,63.8,24,53.3
SKU027,124,3978.52,2.0,0.361,62.4,17,48.4
SKU027,125,6307.37,1.0,0.365,64.8,25,54.1
SKU027,126,6117.25,4.9,0.387,65.0,21,52.2
SKU027,127,4852.29,4.0,0.375,70.9,17,62.3
SKU027,128,5268.69,1.5,0.364,61.3,17,57.5
SKU027,129,3146.8,3.6,0.388,65.3,22,48.7
SKU027,130,4360.25,2.2,0.385,68.6,17,60.3
SKU027,131,5433.68,5.3,0.369,65.8,23,58.0
SKU027,132,6720.2,5.2,0.405,60.9,22,47.6
SKU027,133,4642.67,2.9,0.35,68.5,22,50.2
SKU027,134,3637.55,4.1,0.397,67.2,19,52.9
SKU027,135,6133.55,3.7,0.394,63.3,19,44.7
SKU027,136,5122.96,4.3,0.396,68.6,15,51.1
SKU027,137,3587.16,1.6,0.37,68.7,16,56.9
SKU027,138,6453.35,4.7,0.38,70.5,20,49.8
SKU027,139,6483.01,4.0,0.38,61.5,16,44.5
SKU027,140,4689.39,2.0,0.372,63.7,27,48.1
SKU027,141,4907.87,5.5,0.347,59.9,21,61.0
SKU027,142,6659.37,3.5,0.37,59.5,17,54.5
SKU027,143,5143.67,1.9,0.35,63.0,22,63.7
SKU027,144,6653.32,3.4,0.412,61.3,13,45.9
SKU027,145,4219.22,3.7,0.385,63.4,19,61.1
SKU027,146,3145.42,1.2,0.363,61.1,21,62.4
SKU027,147,6022.76,1.5,0.358,64.8,22,60.7
SKU027,148,6907.4,3.5,0.405,67.6,18,57.1
SKU027,149,5838.32,4.1,0.367,65.0,14,49.3
SKU027,150,3372.82,5.0,0.366,59.5,21,47.3
SKU027,151,3809.22,4.5,0.401,59.9,18,59.7
SKU027,152,6578.01,4.8,0.352,67.8,15,44.9
SKU027,153,6763.59,0.9,0.393,70.2,14,48.3
SKU027,154,5478.68,2.5,0.339,61.6,22,57.3
SKU027,155,3094.0,1.8,0.379,60.6,17,60.8
SKU027,156,4902.9,1.5,0.378,61.3,18,54.6
SKU027,157,2986.21,1.1,0.399,64.8,23,52.6
SKU027,158,5083.38,2.0,0.38,69.9,19,54.4
SKU027,159,6680.98,1.7,0.4,62.3,18,64.5
SKU027,160,6452.78,4.6,0.383,63.1,18,58.9
SKU027,161,5585.93,3.2,0.374,68.5,18,52.9
SKU027,162,3096.38,4.3,0.397,65.5,20,55.4
SKU027,163,4751.14,5.3,0.363,69.7,20,55.9
SKU027,164,5732.04,1.9,0.376,63.7,17,55.8
SKU027,165,5384.42,0.9,0.395,69.2,18,58.2
SKU027,166,3291.88,4.8,0.385,60.3,21,47.6
SKU027,167,4468.82,5.5,0.373,62.9,13,62.0
SKU027,168,6123.56,3.1,0.356,64.4,14,52.0
SKU027,169,5893.35,5.2,0.405,68.9,16,62.3
SKU027,170,2951.89,3.1,0.358,63.1,17,48.4
SKU027,171,3149.34,1.9,0.36,62.1,23,54.6
SKU027,172,4833.53,5.2,0.365,65.6,22,45.7
SKU027,173,5711.38,3.3,0.373,59.5,17,47.0
SKU027,174,3470.57,1.8,0.372,66.5,19,46.5
SKU027,175,4912.12,4.7,0.425,62.6,16,52.8
SKU027,176,3460.04,1.3,0.408,60.6,17,49.2
SKU027,177,4446.29,2.0,0.382,60.6,18,62.4
SKU027,178,4169.44,4.7,0.41,63.1,19,56.1
SKU027,179,4975.86,1.0,0.368,61.3,15,58.2
SKU027,180,4897.2,5.0,0.37,64.9,26,47.5
SKU028,1,1852.87,5.0,0.358,68.5,20,50.5
SKU028,2,1272.59,4.7,0.368,65.0,16,41.9
SKU028,3,1698.45,3.9,0.358,70.1,17,50.5
SKU028,4,1427.78,3.0,0.36,68.2,19,45.7
SKU028,5,1239.26,2.0,0.361,67.3,22,37.4
SKU028,6,1668.64,3.7,0.364,65.6,20,41.5
SKU028,7,1265.94,4.7,0.393,72.6,22,35.9
SKU028,8,2098.57,1.5,0.352,70.4,21,48.7
SKU028,9,1383.91,1.2,0.409,71.9,16,48.6
SKU028,10,2553.25,2.5,0.377,72.2,19,45.1
SKU028,11,1390.27,2.1,0.349,67.0,20,42.2
SKU028,12,1602.24,2.9,0.381,73.9,19,39.9
SKU028,13,2177.25,2.8,0.384,65.2,18,36.4
SKU028,14,2697.67,5.4,0.322,75.0,22,46.3
SKU028,15,2167.58,2.7,0.37,70.5,16,42.9
SKU028,16,2605.19,0.8,0.379,66.0,22,50.7
SKU028,17,1221.37,2.0,0.356,64.4,17,45.5
SKU028,18,1249.02,3.9,0.331,71.7,23,49.5
SKU028,19,1821.57,4.0,0.348,68.2,21,39.0
SKU028,20,2749.38,3.0,0.383,70.9,19,48.5
SKU028,21,2282.67,1.3,0.359,65.8,18,44.1
SKU028,22,1676.46,4.0,0.356,66.7,15,36.8
SKU028,23,1337.58,3.9,0.331,70.9,18,43.9
SKU028,24,2448.09,4.3,0.353,72.1,20,49.7
SKU028,25,1776.58,4.1,0.342,69.5,17,36.2
SKU028,26,2505.8,0.9,0.364,73.4,24,45.7
SKU028,27,2683.22,2.5,0.373,73.2,17,45.6
SKU028,28,1361.3,3.1,0.353,65.6,18,47.1
SKU028,29,1907.66,2.1,0.351,65.6,17,51.5
SKU028,30,1686.71,2.2,0.385,67.0,21,39.2
SKU028,31,2682.31,1.5,0.383,66.9,19,45.4
SKU028,32,1567.97,2.1,0.41,72.2,20,45.0
SKU028,33,2653.03,4.6,0.366,66.9,15,49.1
SKU028,34,2647.22,5.1,0.381,63.7,15,42.8
SKU028,35,1898.31,3.1,0.344,72.1,11,46.8
SKU028,36,1632.76,2.8,0.379,72.9,21,38.6
SKU028,37,2221.9,4.9,0.367,72.4,23,41.7
SKU028,38,2006.05,3.7,0.362,74.4,21,46.7
SKU028,39,1371.34,1.4,0.335,72.8,20,42.1
SKU028,40,2250.09,1.3,0.367,73.8,18,51.2
SKU028,41,2172.4,4.1,0.378,68.4,20,39.6
SKU028,42,2046.49,4.9,0.35,75.5,19,50.9
